Date,Name of Payee and Complete Mailing Address,Expenditure Type,Purpose,Candidate,Office Sought,Declaration,Amount,In-Kind Description,Account Code,Form of Payment,Amount of Expenditure,Sum To Date,Committee,Committee Id
04/30/2022,"STONES' PHONES 41-750 RANCHO LAS PALMAS DRV SUITE E-3 RANCHO MIRAGE, CA 92270",Independent Expenditure,PAID LIVE CALLS. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES ISSUES.,Chetson Damon,County/Municipal,Support,"$12,500.00",,,Electronic Funds Transfer,12500.0,25000.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/22/2022,"American Civil Liberties Union of North Carolina, Inc. PO Box 28004 Raleigh, NC 27611",In-Kind Contribution,,,,,,In-Kind - Staff Time Related to Mailer,,,5215.0,20318.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"American Civil Liberties Union of North Carolina, Inc. PO Box 28004 Raleigh, NC 27611",In-Kind Contribution,,,,,,In-Kind - Staff Time Related to Phone Minutes,,,2100.0,20318.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"American Civil Liberties Union of North Carolina, Inc. PO Box 28004 Raleigh, NC 27611",In-Kind Contribution,,,,,,In-Kind - Staff Time Related to Digital Advertising,,,13003.0,20318.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/22/2022,"American Civil Liberties Union, Inc. 125 BROAD STREET NEW YORK, NY 10004",Independent Expenditure,STAFF TIME RELATED TO MAILER. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES ISSUES.,Freeman Lorrin,County/Municipal,Oppose,"$1,024.00",,,Electronic Funds Transfer,1024.0,5061.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/22/2022,"American Civil Liberties Union, Inc. 125 BROAD STREET NEW YORK, NY 10004",Independent Expenditure,STAFF TIME RELATED TO MAILER. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES ISSUES.,Chetson Damon,County/Municipal,Support,"$1,024.00",,,Electronic Funds Transfer,1024.0,5061.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"American Civil Liberties Union, Inc. 125 BROAD STREET NEW YORK, NY 10004",Independent Expenditure,STAFF TIME RELATED TO PAID LIVE CALLS. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES.,Chetson Damon,County/Municipal,Support,$592.50,,,Electronic Funds Transfer,592.5,5061.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"American Civil Liberties Union, Inc. 125 BROAD STREET NEW YORK, NY 10004",Independent Expenditure,STAFF TIME RELATED TO DIGITAL ADS. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES.,Chetson Damon,County/Municipal,Support,$914.00,,,Electronic Funds Transfer,914.0,5061.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"American Civil Liberties Union, Inc. 125 BROAD STREET NEW YORK, NY 10004",Independent Expenditure,STAFF TIME RELATED TO PAID LIVE CALLS. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES.,Freeman Lorrin,County/Municipal,Oppose,$592.50,,,Electronic Funds Transfer,592.5,5061.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"American Civil Liberties Union, Inc. 125 BROAD STREET NEW YORK, NY 10004",Independent Expenditure,STAFF TIME RELATED TO DIGITAL ADS. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES.,Freeman Lorrin,County/Municipal,Oppose,$914.00,,,Electronic Funds Transfer,914.0,5061.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"SB Digital, Inc. 2010 Massachusetts Ave NW Suite 200 Washington, DC 20036",Independent Expenditure,DIGITAL ADVERTISING BUY. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES ISSUES.,Freeman Lorrin,County/Municipal,Oppose,"$4,665.00",,,Electronic Funds Transfer,4665.0,9330.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"SB Digital, Inc. 2010 Massachusetts Ave NW Suite 200 Washington, DC 20036",Independent Expenditure,DIGITAL ADVERTISING BUY. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES ISSUES.,Chetson Damon,County/Municipal,Support,"$4,665.00",,,Electronic Funds Transfer,4665.0,9330.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/22/2022,"Solidarity Strategies P.O. Box 15260 Washington,, DC 20003",Independent Expenditure,MAILER PRODUCTION & POSTAGE. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES ISSUES.,Chetson Damon,County/Municipal,Support,"$10,810.88",,,Electronic Funds Transfer,10810.88,21621.76,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/22/2022,"Solidarity Strategies P.O. Box 15260 Washington,, DC 20003",Independent Expenditure,MAILER PRODUCTION & POSTAGE. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES ISSUES.,Freeman Lorrin,County/Municipal,Oppose,"$10,810.88",,,Electronic Funds Transfer,10810.88,21621.76,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"STONES' PHONES 41-750 RANCHO LAS PALMAS DRV SUITE E-3 RANCHO MIRAGE, CA 92270",Independent Expenditure,PAID LIVE CALLS. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES ISSUES.,Freeman Lorrin,County/Municipal,Oppose,"$12,500.00",,,Electronic Funds Transfer,12500.0,25000.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
04/30/2022,"STONES' PHONES 41-750 RANCHO LAS PALMAS DRV SUITE E-3 RANCHO MIRAGE, CA 92270",Independent Expenditure,PAID LIVE CALLS. ACLU DOES NOT ENDORSE OR OPPOSE CANDIDATES. THE EXPENDITURES BEING REPORTED IN THIS FILING WERE IN OPPOSITION OR IN SUPPORT OF ONE OR MORE OF THE POSITIONS OF THE CANDIDATES IDENTIFIED ON CRITICAL CIVIL LIBERTIES ISSUES.,Chetson Damon,County/Municipal,Support,"$12,500.00",,,Electronic Funds Transfer,12500.0,25000.0,"AMERICAN CIVIL LIBERTIES UNION, INC",
05/16/2022,"VOTER CONTACT SOLUTIONS, INC. 112 RENAISSANCE CIRCLE MAULDIN, SC 29662",Independent Expenditure,TELEPHONE CALLS,JILL HOMAN FOR NC,Senate,Support,"$12,500.00",,,Electronic Funds Transfer,17500.0,125713.0,AMERICAN ENERGY ACTION FUND,
05/16/2022,"VOTER CONTACT SOLUTIONS, INC. 112 RENAISSANCE CIRCLE MAULDIN, SC 29662",Independent Expenditure,TELEPHONE CALLS,ELECT BOB STEINBURG,Senate,Support,"$5,000.00",,,Electronic Funds Transfer,17500.0,125713.0,AMERICAN ENERGY ACTION FUND,
05/16/2022,"VOTER CONTACT SOLUTIONS, INC. 112 RENAISSANCE CIRCLE MAULDIN, SC 29662",Independent Expenditure,DIGITAL ADVERTISING,JILL HOMAN FOR NC,Senate,Support,"$5,000.00",,,Electronic Funds Transfer,5000.0,125713.0,AMERICAN ENERGY ACTION FUND,
05/16/2022,"VOTER CONTACT SOLUTIONS, INC. 112 RENAISSANCE CIRCLE MAULDIN, SC 29662",Independent Expenditure,TELEPHONE CALLS,JILL HOMAN FOR NC,Senate,Support,"$12,500.00",,,Electronic Funds Transfer,17500.0,125713.0,AMERICAN ENERGY ACTION FUND,
05/16/2022,"VOTER CONTACT SOLUTIONS, INC. 112 RENAISSANCE CIRCLE MAULDIN, SC 29662",Independent Expenditure,TELEPHONE CALLS,ELECT BOB STEINBURG,Senate,Support,"$5,000.00",,,Electronic Funds Transfer,17500.0,125713.0,AMERICAN ENERGY ACTION FUND,
05/16/2022,"VOTER CONTACT SOLUTIONS, INC. 112 RENAISSANCE CIRCLE MAULDIN, SC 29662",Independent Expenditure,DIGITAL ADVERTISING,JILL HOMAN FOR NC,Senate,Support,"$5,000.00",,,Electronic Funds Transfer,5000.0,125713.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,DIGITAL ADVERTISING,ELECT BOB STEINBURG,Senate,Support,"$8,606.00",,,Electronic Funds Transfer,48213.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,DIGITAL ADVERTISING,JILL HOMAN FOR NC,Senate,Support,"$8,578.00",,,Electronic Funds Transfer,48213.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,DIGITAL ADVERTISING,COMMITTEE TO ELECT VICKIE SAWYER,Senate,Support,"$8,677.00",,,Electronic Funds Transfer,48213.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,DIGITAL ADVERTISING,RALPH HISE FOR NC SENATE,Senate,Support,"$8,757.00",,,Electronic Funds Transfer,48213.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,DIGITAL ADVERTISING,LARRY C STRICKLAND CAMPAIGN COMMITTEE,House,Support,"$6,746.00",,,Electronic Funds Transfer,48213.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,DIGITAL ADVERTISING,KYLE HALL COMMITTEE,House,Support,"$6,849.00",,,Electronic Funds Transfer,48213.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,TEXT MESSAGE ADVERTISING,ELECT BOB STEINBURG,Senate,Support,"$5,000.00",,,Electronic Funds Transfer,25000.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,TEXT MESSAGE ADVERTISING,JILL HOMAN FOR NC,Senate,Support,"$5,000.00",,,Electronic Funds Transfer,25000.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,TEXT MESSAGE ADVERTISING,COMMITTEE TO ELECT VICKIE SAWYER,Senate,Support,"$5,000.00",,,Electronic Funds Transfer,25000.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,TEXT MESSAGE ADVERTISING,RALPH HISE FOR NC SENATE,Senate,Support,"$5,000.00",,,Electronic Funds Transfer,25000.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,TEXT MESSAGE ADVERTISING,LARRY C STRICKLAND CAMPAIGN COMMITTEE,House,Support,"$2,500.00",,,Electronic Funds Transfer,25000.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,TEXT MESSAGE ADVERTISING,KYLE HALL COMMITTEE,House,Support,"$2,500.00",,,Electronic Funds Transfer,25000.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,MAIL POSTAGE/PRODUCTION,ELECT BOB STEINBURG,Senate,Support,"$7,500.00",,,Electronic Funds Transfer,30000.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,MAIL POSTAGE/PRODUCTION,JILL HOMAN FOR NC,Senate,Support,"$7,500.00",,,Electronic Funds Transfer,30000.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,MAIL POSTAGE/PRODUCTION,COMMITTEE TO ELECT VICKIE SAWYER,Senate,Support,"$7,500.00",,,Electronic Funds Transfer,30000.0,103213.0,AMERICAN ENERGY ACTION FUND,
04/25/2022,"VOTER CONTACT SOLUTIONS, INC. 300 HICKORY LANE MAULDIN, SC 29662",Independent Expenditure,MAIL POSTAGE/PRODUCTION,RALPH HISE FOR NC SENATE,Senate,Support,"$7,500.00",,,Electronic Funds Transfer,30000.0,103213.0,AMERICAN ENERGY ACTION FUND,
11/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,CHESSER ALLEN,House,Support,$387.01,,,Electronic Funds Transfer,3483.09,17744.76,AMERICANS FOR PROSPERITY,
11/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,BRAWLEY BILL,House,Support,$387.01,,,Electronic Funds Transfer,3483.09,17744.76,AMERICANS FOR PROSPERITY,
11/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,POMEROY DON,House,Support,$387.01,,,Electronic Funds Transfer,3483.09,17744.76,AMERICANS FOR PROSPERITY,
11/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,SYKES E.C.,Senate,Support,$387.01,,,Electronic Funds Transfer,3483.09,17744.76,AMERICANS FOR PROSPERITY,
11/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,LOWERY JARROD,House,Support,$387.01,,,Electronic Funds Transfer,3483.09,17744.76,AMERICANS FOR PROSPERITY,
11/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,ZENGER JEFF,House,Support,$387.01,,,Electronic Funds Transfer,3483.09,17744.76,AMERICANS FOR PROSPERITY,
11/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,HARRIS JOHN,House,Support,$387.01,,,Electronic Funds Transfer,3483.09,17744.76,AMERICANS FOR PROSPERITY,
11/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,HANIG ROBERT,Senate,Support,$387.01,,,Electronic Funds Transfer,3483.09,17744.76,AMERICANS FOR PROSPERITY,
11/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,PARE ERIN,House,Support,$387.01,,,Electronic Funds Transfer,3483.09,17744.76,AMERICANS FOR PROSPERITY,
10/26/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,CHESSER ALLEN,House,Support,"$3,959.97",,,Electronic Funds Transfer,29641.82,205077.89,AMERICANS FOR PROSPERITY,
10/26/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,BRAWLEY BILL,House,Support,"$4,827.11",,,Electronic Funds Transfer,29641.82,205077.89,AMERICANS FOR PROSPERITY,
10/26/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,SYKES E.C.,Senate,Support,"$5,926.66",,,Electronic Funds Transfer,29641.82,205077.89,AMERICANS FOR PROSPERITY,
10/26/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,PARE ERIN,House,Support,"$4,561.05",,,Electronic Funds Transfer,29641.82,205077.89,AMERICANS FOR PROSPERITY,
10/26/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,ZENGER JEFF,House,Support,"$4,858.40",,,Electronic Funds Transfer,29641.82,205077.89,AMERICANS FOR PROSPERITY,
10/26/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,HANIG ROBERT,Senate,Support,"$5,508.63",,,Electronic Funds Transfer,29641.82,205077.89,AMERICANS FOR PROSPERITY,
11/01/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,CHESSER ALLEN,House,Support,"$3,779.84",,,Electronic Funds Transfer,28841.01,205077.89,AMERICANS FOR PROSPERITY,
11/01/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,BRAWLEY BILL,House,Support,"$4,662.79",,,Electronic Funds Transfer,28841.01,205077.89,AMERICANS FOR PROSPERITY,
11/01/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,SYKES E.C.,Senate,Support,"$5,903.86",,,Electronic Funds Transfer,28841.01,205077.89,AMERICANS FOR PROSPERITY,
11/01/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,PARE ERIN,House,Support,"$4,343.00",,,Electronic Funds Transfer,28841.01,205077.89,AMERICANS FOR PROSPERITY,
11/01/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,ZENGER JEFF,House,Support,"$4,690.16",,,Electronic Funds Transfer,28841.01,205077.89,AMERICANS FOR PROSPERITY,
11/01/2022,"PEOPLE WHO THINK 4250 HWY 22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,HANIG ROBERT,Senate,Support,"$5,461.36",,,Electronic Funds Transfer,28841.01,205077.89,AMERICANS FOR PROSPERITY,
11/01/2022,"TALENTWAVE 4601 DTC BLVD DENVER, CO 80237",Independent Expenditure,CANVASSING,CHESSER ALLEN,House,Support,$250.00,,,Electronic Funds Transfer,2250.0,2250.0,AMERICANS FOR PROSPERITY,
11/01/2022,"TALENTWAVE 4601 DTC BLVD DENVER, CO 80237",Independent Expenditure,CANVASSING,BRAWLEY BILL,House,Support,$250.00,,,Electronic Funds Transfer,2250.0,2250.0,AMERICANS FOR PROSPERITY,
11/01/2022,"TALENTWAVE 4601 DTC BLVD DENVER, CO 80237",Independent Expenditure,CANVASSING,POMEROY DON,House,Support,$250.00,,,Electronic Funds Transfer,2250.0,2250.0,AMERICANS FOR PROSPERITY,
11/01/2022,"TALENTWAVE 4601 DTC BLVD DENVER, CO 80237",Independent Expenditure,CANVASSING,SYKES E.C.,Senate,Support,$250.00,,,Electronic Funds Transfer,2250.0,2250.0,AMERICANS FOR PROSPERITY,
11/01/2022,"TALENTWAVE 4601 DTC BLVD DENVER, CO 80237",Independent Expenditure,CANVASSING,PARE ERIN,House,Support,$250.00,,,Electronic Funds Transfer,2250.0,2250.0,AMERICANS FOR PROSPERITY,
11/01/2022,"TALENTWAVE 4601 DTC BLVD DENVER, CO 80237",Independent Expenditure,CANVASSING,LOWERY JARROD,House,Support,$250.00,,,Electronic Funds Transfer,2250.0,2250.0,AMERICANS FOR PROSPERITY,
11/01/2022,"TALENTWAVE 4601 DTC BLVD DENVER, CO 80237",Independent Expenditure,CANVASSING,ZENGER JEFF,House,Support,$250.00,,,Electronic Funds Transfer,2250.0,2250.0,AMERICANS FOR PROSPERITY,
11/01/2022,"TALENTWAVE 4601 DTC BLVD DENVER, CO 80237",Independent Expenditure,CANVASSING,HARRIS JOHN,House,Support,$250.00,,,Electronic Funds Transfer,2250.0,2250.0,AMERICANS FOR PROSPERITY,
11/01/2022,"TALENTWAVE 4601 DTC BLVD DENVER, CO 80237",Independent Expenditure,CANVASSING,HANIG ROBERT,Senate,Support,$250.00,,,Electronic Funds Transfer,2250.0,2250.0,AMERICANS FOR PROSPERITY,
10/26/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,CHESSER ALLEN,House,Support,"$1,294.61",,,Electronic Funds Transfer,11449.38,70838.7,AMERICANS FOR PROSPERITY,
10/26/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,BRAWLEY BILL,House,Support,"$1,717.93",,,Electronic Funds Transfer,11449.38,70838.7,AMERICANS FOR PROSPERITY,
10/26/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,SYKES E.C.,Senate,Support,"$2,943.09",,,Electronic Funds Transfer,11449.38,70838.7,AMERICANS FOR PROSPERITY,
10/26/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,PARE ERIN,House,Support,"$1,555.68",,,Electronic Funds Transfer,11449.38,70838.7,AMERICANS FOR PROSPERITY,
10/26/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,ZENGER JEFF,House,Support,"$1,723.29",,,Electronic Funds Transfer,11449.38,70838.7,AMERICANS FOR PROSPERITY,
10/26/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,HANIG ROBERT,Senate,Support,"$2,214.78",,,Electronic Funds Transfer,11449.38,70838.7,AMERICANS FOR PROSPERITY,
11/01/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,CHESSER ALLEN,House,Support,"$1,205.00",,,Electronic Funds Transfer,10882.05,70838.7,AMERICANS FOR PROSPERITY,
11/01/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,BRAWLEY BILL,House,Support,"$1,625.48",,,Electronic Funds Transfer,10882.05,70838.7,AMERICANS FOR PROSPERITY,
11/01/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,SYKES E.C.,Senate,Support,"$2,803.43",,,Electronic Funds Transfer,10882.05,70838.7,AMERICANS FOR PROSPERITY,
11/01/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,PARE ERIN,House,Support,"$1,446.47",,,Electronic Funds Transfer,10882.05,70838.7,AMERICANS FOR PROSPERITY,
11/01/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,ZENGER JEFF,House,Support,"$1,628.08",,,Electronic Funds Transfer,10882.05,70838.7,AMERICANS FOR PROSPERITY,
11/01/2022,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,HANIG ROBERT,Senate,Support,"$2,173.59",,,Electronic Funds Transfer,10882.05,70838.7,AMERICANS FOR PROSPERITY,
08/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,BRAWLEY BILL,House,Support,$379.70,,,Electronic Funds Transfer,3037.6,6454.9,AMERICANS FOR PROSPERITY,
08/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,WHEATLEY DIANE,House,Support,$379.70,,,Electronic Funds Transfer,3037.6,6454.9,AMERICANS FOR PROSPERITY,
08/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,POMEROY DON,House,Support,$379.70,,,Electronic Funds Transfer,3037.6,6454.9,AMERICANS FOR PROSPERITY,
08/01/2022,"AMERICANS FOR PROSPERITY 1310 N COURTHOUSE RD STE 700 ARLINGTON, VA 22201",Independent Expenditure,CANVASSING,PARE ERIN,House,Support,$379.70,,,Electronic Funds Transfer,3037.6,6454.9,AMERICANS FOR PROSPERITY,
