Date,Name of Payee and Complete Mailing Address,Expenditure Type,Purpose,Candidate,Office Sought,Declaration,Amount,In-Kind Description,Account Code,Form of Payment,Amount of Expenditure,Sum To Date,Committee,Committee Id
02/07/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,HUNEYCUTT CODY,House,Support,$994.54,,,Electronic Funds Transfer,3161.06,7664.27,AMERICANS FOR PROSPERITY,
02/07/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,HARRY VICKI,Senate,Support,"$1,546.90",,,Electronic Funds Transfer,3161.06,7664.27,AMERICANS FOR PROSPERITY,
02/07/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,CRUTCHFIELD KEVIN,House,Support,$619.62,,,Electronic Funds Transfer,3161.06,7664.27,AMERICANS FOR PROSPERITY,
02/13/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,CHESSER ALLEN,House,Support,$647.23,,,Electronic Funds Transfer,4503.21,7664.27,AMERICANS FOR PROSPERITY,
02/13/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,HUNEYCUTT CODY,House,Support,$954.40,,,Electronic Funds Transfer,4503.21,7664.27,AMERICANS FOR PROSPERITY,
02/13/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,HARRY VICKI,Senate,Support,"$1,546.90",,,Electronic Funds Transfer,4503.21,7664.27,AMERICANS FOR PROSPERITY,
02/13/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,CRUTCHFIELD KEVIN,House,Support,$619.62,,,Electronic Funds Transfer,4503.21,7664.27,AMERICANS FOR PROSPERITY,
02/13/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,SCHIETZELT MIKE,House,Support,$735.06,,,Electronic Funds Transfer,4503.21,7664.27,AMERICANS FOR PROSPERITY,
02/20/2024,"PEOPLE WHO THINK 4522 LA-22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,CHESSER ALLEN,House,Support,"$2,396.84",,,Electronic Funds Transfer,14968.21,39868.63,AMERICANS FOR PROSPERITY,
02/20/2024,"PEOPLE WHO THINK 4522 LA-22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,HUNEYCUTT CODY,House,Support,"$3,252.60",,,Electronic Funds Transfer,14968.21,39868.63,AMERICANS FOR PROSPERITY,
02/20/2024,"PEOPLE WHO THINK 4522 LA-22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,HARRY VICKI,Senate,Support,"$4,414.20",,,Electronic Funds Transfer,14968.21,39868.63,AMERICANS FOR PROSPERITY,
02/20/2024,"PEOPLE WHO THINK 4522 LA-22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,CRUTCHFIELD KEVIN,House,Support,"$2,265.41",,,Electronic Funds Transfer,14968.21,39868.63,AMERICANS FOR PROSPERITY,
02/20/2024,"PEOPLE WHO THINK 4522 LA-22 STE 7 MANDEVILLE, LA 70471",Independent Expenditure,MAILER PRINTING AND PRODUCTION,SCHIETZELT MIKE,House,Support,"$2,639.16",,,Electronic Funds Transfer,14968.21,39868.63,AMERICANS FOR PROSPERITY,
02/21/2024,"TARGETED VICTORY LLC 2311 WILSON BLVD STE 200 ARLINGTON, VA 22201",Independent Expenditure,DIGITAL AD PRODUCTION,CHESSER ALLEN,House,Support,"$1,800.00",,,Electronic Funds Transfer,7200.0,14400.0,AMERICANS FOR PROSPERITY,
02/21/2024,"TARGETED VICTORY LLC 2311 WILSON BLVD STE 200 ARLINGTON, VA 22201",Independent Expenditure,DIGITAL AD PRODUCTION,HUNEYCUTT CODY,House,Support,"$1,800.00",,,Electronic Funds Transfer,7200.0,14400.0,AMERICANS FOR PROSPERITY,
02/21/2024,"TARGETED VICTORY LLC 2311 WILSON BLVD STE 200 ARLINGTON, VA 22201",Independent Expenditure,DIGITAL AD PRODUCTION,HARRY VICKI,Senate,Support,"$1,800.00",,,Electronic Funds Transfer,7200.0,14400.0,AMERICANS FOR PROSPERITY,
02/21/2024,"TARGETED VICTORY LLC 2311 WILSON BLVD STE 200 ARLINGTON, VA 22201",Independent Expenditure,DIGITAL AD PRODUCTION,CRUTCHFIELD KEVIN,House,Support,"$1,800.00",,,Electronic Funds Transfer,7200.0,14400.0,AMERICANS FOR PROSPERITY,
02/20/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,CHESSER ALLEN,House,Support,$647.23,,,Electronic Funds Transfer,4503.21,12167.48,AMERICANS FOR PROSPERITY,
02/20/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,HUNEYCUTT CODY,House,Support,$954.40,,,Electronic Funds Transfer,4503.21,12167.48,AMERICANS FOR PROSPERITY,
02/20/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,HARRY VICKI,Senate,Support,"$1,546.90",,,Electronic Funds Transfer,4503.21,12167.48,AMERICANS FOR PROSPERITY,
02/20/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,CRUTCHFIELD KEVIN,House,Support,$619.62,,,Electronic Funds Transfer,4503.21,12167.48,AMERICANS FOR PROSPERITY,
02/20/2024,"UNITED STATES POSTAL SERVICE 470 L'ENFANT PLAZA SW STE 604 WASHINGTON, DC 20024",Independent Expenditure,MAILER POSTAGE,SCHIETZELT MIKE,House,Support,$735.06,,,Electronic Funds Transfer,4503.21,12167.48,AMERICANS FOR PROSPERITY,
02/07/2024,"CHAIN BRIDGE BANK 1445A LAUGHLIN AVE MCLEAN, VA 22101",Operating Expense,WIRE FEES,,,,,,CHK,Electronic Funds Transfer,125.0,225.0,AND JUSTICE FOR ALL PAC,
02/12/2024,"CHAIN BRIDGE BANK 1445A LAUGHLIN AVE MCLEAN, VA 22101",Operating Expense,BANK FEES,,,,,,CHK,Electronic Funds Transfer,25.0,225.0,AND JUSTICE FOR ALL PAC,
02/13/2024,"CHAIN BRIDGE BANK 1445A LAUGHLIN AVE MCLEAN, VA 22101",Operating Expense,BANK FEES,,,,,,CHK,Electronic Funds Transfer,25.0,225.0,AND JUSTICE FOR ALL PAC,
02/14/2024,"CHAIN BRIDGE BANK 1445A LAUGHLIN AVE MCLEAN, VA 22101",Operating Expense,BANK FEES,,,,,,CHK,Electronic Funds Transfer,25.0,225.0,AND JUSTICE FOR ALL PAC,
02/21/2024,"CHAIN BRIDGE BANK 1445A LAUGHLIN AVE MCLEAN, VA 22101",Operating Expense,BANK FEES,,,,,,CHK,Electronic Funds Transfer,25.0,225.0,AND JUSTICE FOR ALL PAC,
02/09/2024,"CITY STONES LLC 712 H STREET NE STE 1152 WASHINGTON, DC 20002",Independent Expenditure,DIRECT MAIL ADVERTISING,DEBERRY SATANA,Council of State,Support,"$50,623.00",,CHK,Electronic Funds Transfer,50623.0,155035.0,AND JUSTICE FOR ALL PAC,
02/13/2024,"CITY STONES LLC 712 H STREET NE STE 1152 WASHINGTON, DC 20002",Independent Expenditure,DIRECT MAIL ADVERTISING,DEBERRY SATANA,Council of State,Support,"$104,412.00",,CHK,Electronic Funds Transfer,104412.0,155035.0,AND JUSTICE FOR ALL PAC,
02/14/2024,"LOXODROME CONSULTING INC PO BOX 684321 PARK CITY, UT 84068",Independent Expenditure,MEDIA CONSULTING,DEBERRY SATANA,Council of State,Support,"$15,588.25",,CHK,Electronic Funds Transfer,15588.75,15588.75,AND JUSTICE FOR ALL PAC,
02/12/2024,"MW POLITICAL INC 114 KARLAND DRIVE ATLANTA, GA 30305",Independent Expenditure,TEXT MESSAGING,DEBERRY SATANA,Council of State,Support,"$50,173.20",,CHK,Electronic Funds Transfer,50173.2,50173.2,AND JUSTICE FOR ALL PAC,
02/07/2024,"POLITICAL COMMUNICATIONS ADVERTISING 232 MADISON AVE. STE 405 NEW YORK, NY 10016",Independent Expenditure,TV & RADIO,DEBERRY SATANA,Council of State,Support,"$110,000.00",,CHK,Electronic Funds Transfer,110000.0,517500.0,AND JUSTICE FOR ALL PAC,
02/12/2024,"POLITICAL COMMUNICATIONS ADVERTISING 232 MADISON AVE. STE 405 NEW YORK, NY 10016",Independent Expenditure,TV ADVERTISING,DEBERRY SATANA,Council of State,Support,"$145,000.00",,CHK,Electronic Funds Transfer,145000.0,517500.0,AND JUSTICE FOR ALL PAC,
02/21/2024,"POLITICAL COMMUNICATIONS ADVERTISING 232 MADISON AVE. STE 405 NEW YORK, NY 10016",Independent Expenditure,TV ADVERTISING,DEBERRY SATANA,Council of State,Support,"$222,500.00",,CHK,Electronic Funds Transfer,222500.0,517500.0,AND JUSTICE FOR ALL PAC,
02/23/2024,"POLITICAL COMMUNICATIONS ADVERTISING 232 MADISON AVE. STE 405 NEW YORK, NY 10016",Independent Expenditure,RADIO ADVERTISING,DEBERRY SATANA,Council of State,Support,"$40,000.00",,CHK,Electronic Funds Transfer,40000.0,517500.0,AND JUSTICE FOR ALL PAC,
02/07/2024,"SPARKFIRE LLC 1100 PEACHTREE ST NE STE 1750 ATLANTA, GA 30309",Independent Expenditure,DIGITAL ADVERTISING,DEBERRY SATANA,Council of State,Support,"$114,000.00",,CHK,Electronic Funds Transfer,114000.0,114000.0,AND JUSTICE FOR ALL PAC,
02/07/2024,"VALENTINE GROUP LLC 1519 PONCE DE LEON AVE SAN JUAN, PR 00708",Independent Expenditure,DIGITIAL ADS VIDEO,DEBERRY SATANA,Council of State,Support,"$103,375.50",,CHK,Electronic Funds Transfer,103375.5,103375.5,AND JUSTICE FOR ALL PAC,
02/20/2024,"NIDA ALLAM 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$97.90,,,Electronic Funds Transfer,97.9,134.61,CARE IN ACTION,
02/22/2024,"NIDA ALLAM 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$36.71,,,Electronic Funds Transfer,36.71,134.61,CARE IN ACTION,
04/01/2024,"AMAZON 410 TERRY AVE N SEATTLE, WA 98109",Independent Expenditure,CANVASSING SUPPLIES,DEBERRY SATANA,ATTY GENERAL,Support,$200.36,,,Electronic Funds Transfer,200.36,200.36,CARE IN ACTION,
02/22/2024,"JOHNATHAN DUBERRY 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$16.15,,,Electronic Funds Transfer,16.15,1322.58,CARE IN ACTION,
03/01/2024,"JOHNATHAN DUBERRY 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING,DEBERRY SATANA,ATTY GENERAL,Support,$28.10,,,Electronic Funds Transfer,28.1,1322.58,CARE IN ACTION,
03/15/2024,"JOHNATHAN DUBERRY 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING,DEBERRY SATANA,ATTY GENERAL,Support,"$1,278.33",,,Electronic Funds Transfer,1278.33,1322.58,CARE IN ACTION,
02/22/2024,"RHEA EDWARDS 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$16.15,,,Electronic Funds Transfer,16.15,372.63,CARE IN ACTION,
03/01/2024,"RHEA EDWARDS 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING,DEBERRY SATANA,ATTY GENERAL,Support,$28.11,,,Electronic Funds Transfer,28.11,372.63,CARE IN ACTION,
03/15/2024,"RHEA EDWARDS 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING,DEBERRY SATANA,ATTY GENERAL,Support,$328.37,,,Electronic Funds Transfer,328.37,372.63,CARE IN ACTION,
02/23/2024,"EXPRESS LANE STRATEGIES LLC 2112 DEERFIELD RD BOONE, NC 28607",Independent Expenditure,CANVASSING LIT AND STICKERS,DEBERRY SATANA,ATTY GENERAL,Support,"$3,250.00",,,Electronic Funds Transfer,3250.0,3770.52,CARE IN ACTION,
02/28/2024,"EXPRESS LANE STRATEGIES LLC 2112 DEERFIELD RD BOONE, NC 28607",Independent Expenditure,CANVASSING SERVICES,DEBERRY SATANA,ATTY GENERAL,Support,$520.52,,,Electronic Funds Transfer,520.52,3770.52,CARE IN ACTION,
04/01/2024,"FOOD LION 2110 EXECUTIVE DR SALISBURY, NC 28145",Independent Expenditure,CANVASSING SUPPLIES,DEBERRY SATANA,ATTY GENERAL,Support,$30.00,,,Electronic Funds Transfer,30.0,30.0,CARE IN ACTION,
02/20/2024,"HILLARY HOLLEY 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$27.98,,,Electronic Funds Transfer,27.98,27.98,CARE IN ACTION,
02/22/2024,"KELLY HOUSE 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$16.34,,,Electronic Funds Transfer,16.34,1421.32,CARE IN ACTION,
02/23/2024,"KELLY HOUSE 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$43.56,,,Electronic Funds Transfer,43.56,1421.32,CARE IN ACTION,
03/01/2024,"KELLY HOUSE 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING AND MILEAGE,DEBERRY SATANA,ATTY GENERAL,Support,$776.90,,,Electronic Funds Transfer,776.9,1421.32,CARE IN ACTION,
03/15/2024,"KELLY HOUSE 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING AND MILEAGE,DEBERRY SATANA,ATTY GENERAL,Support,$584.52,,,Electronic Funds Transfer,584.52,1421.32,CARE IN ACTION,
02/26/2024,"HUBDIALER 4380 S SYRACUSE ST STE 200 DENVER, CO 80237",Independent Expenditure,PHONE BANKING,DEBERRY SATANA,ATTY GENERAL,Support,$2.24,,,Electronic Funds Transfer,2.24,280.88,CARE IN ACTION,
02/26/2024,"HUBDIALER 4380 S SYRACUSE ST STE 200 DENVER, CO 80237",Independent Expenditure,PHONE BANKING,DEBERRY SATANA,ATTY GENERAL,Support,$2.24,,,Electronic Funds Transfer,2.24,280.88,CARE IN ACTION,
02/27/2024,"HUBDIALER 4380 S SYRACUSE ST STE 200 DENVER, CO 80237",Independent Expenditure,PHONE BANKING,DEBERRY SATANA,ATTY GENERAL,Support,$0.96,,,Electronic Funds Transfer,0.96,280.88,CARE IN ACTION,
02/28/2024,"HUBDIALER 4380 S SYRACUSE ST STE 200 DENVER, CO 80237",Independent Expenditure,PHONE BANKING,DEBERRY SATANA,ATTY GENERAL,Support,$3.28,,,Electronic Funds Transfer,3.28,280.88,CARE IN ACTION,
03/03/2024,"HUBDIALER 4380 S SYRACUSE ST STE 200 DENVER, CO 80237",Independent Expenditure,PHONE BANKING,DEBERRY SATANA,ATTY GENERAL,Support,$34.88,,,Electronic Funds Transfer,34.88,280.88,CARE IN ACTION,
03/04/2024,"HUBDIALER 4380 S SYRACUSE ST STE 200 DENVER, CO 80237",Independent Expenditure,PHONE BANKING,DEBERRY SATANA,ATTY GENERAL,Support,$237.28,,,Electronic Funds Transfer,237.28,280.88,CARE IN ACTION,
02/20/2024,"MICKY JORDAN 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$38.88,,,Electronic Funds Transfer,38.88,38.88,CARE IN ACTION,
02/20/2024,"ANN KUMAR 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$23.02,,,Electronic Funds Transfer,23.02,23.02,CARE IN ACTION,
02/20/2024,"BELLE LAMONTAGNE 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$182.42,,,Electronic Funds Transfer,182.42,214.02,CARE IN ACTION,
02/22/2024,"BELLE LAMONTAGNE 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$31.60,,,Electronic Funds Transfer,31.6,214.02,CARE IN ACTION,
02/22/2024,"KAMARIA LONG 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$20.18,,,Electronic Funds Transfer,20.18,1156.97,CARE IN ACTION,
03/01/2024,"KAMARIA LONG 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING,DEBERRY SATANA,ATTY GENERAL,Support,$422.38,,,Electronic Funds Transfer,422.38,1156.97,CARE IN ACTION,
03/15/2024,"KAMARIA LONG 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING AND MILEAGE,DEBERRY SATANA,ATTY GENERAL,Support,$714.41,,,Electronic Funds Transfer,714.41,1156.97,CARE IN ACTION,
02/20/2024,"DANIELLA PEREZ 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$51.64,,,Electronic Funds Transfer,51.64,51.64,CARE IN ACTION,
02/22/2024,"MATTHEW SMITH 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$16.15,,,Electronic Funds Transfer,16.15,2889.12,CARE IN ACTION,
02/23/2024,"MATTHEW SMITH 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$172.24,,,Electronic Funds Transfer,172.24,2889.12,CARE IN ACTION,
02/24/2024,"MATTHEW SMITH 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING,DEBERRY SATANA,ATTY GENERAL,Support,$172.24,,,Electronic Funds Transfer,172.24,2889.12,CARE IN ACTION,
03/01/2024,"MATTHEW SMITH 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING AND MILEAGE,DEBERRY SATANA,ATTY GENERAL,Support,"$1,120.22",,,Electronic Funds Transfer,1120.22,2889.12,CARE IN ACTION,
03/15/2024,"MATTHEW SMITH 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,CANVASSING AND MILEAGE,DEBERRY SATANA,ATTY GENERAL,Support,"$1,408.27",,,Electronic Funds Transfer,1408.27,2889.12,CARE IN ACTION,
02/20/2024,"VICTOR SUAREZ 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$131.04,,,Electronic Funds Transfer,131.04,131.04,CARE IN ACTION,
05/22/2024,"VAN NESS CREATIVE STRATEGIES LLC 1 HUNTINGTON QUADRANGLE STE SN05 MELVILLE, NY 11747",Independent Expenditure,MARKETING SERVICES,DEBERRY SATANA,ATTY GENERAL,Support,$250.00,,,Electronic Funds Transfer,11.96,11.96,CARE IN ACTION,
02/20/2024,"NOELLE YASSO 45 BROADWAY STE 2240 NEW YORK, NY 10006",Independent Expenditure,SALARY,DEBERRY SATANA,ATTY GENERAL,Support,$21.32,,,Electronic Funds Transfer,21.32,21.32,CARE IN ACTION,
06/14/2024,"GALLOWAY BAKER AND EURQUHART INC PO BOX 61693 DURHAM, NC 27715",Independent Expenditure,CANVASSING,RIGGS ALLISON,SUPREME CT,Support,"$2,548.93",,,Check,2548.93,12461.93,CAROLINA FEDERATION,
06/14/2024,"GALLOWAY BAKER AND EURQUHART INC PO BOX 61693 DURHAM, NC 27715",Independent Expenditure,CANVASSING,JOSH STEIN FOR GOVERNOR,Council of State,Support,"$7,646.80",,,Check,7646.8,12461.93,CAROLINA FEDERATION,
06/17/2024,"GALLOWAY BAKER AND EURQUHART INC PO BOX 61693 DURHAM, NC 27715",Independent Expenditure,CANVASSING,RIGGS ALLISON,SUPREME CT,Support,"$1,133.10",,,Check,1133.1,12461.93,CAROLINA FEDERATION,
06/17/2024,"GALLOWAY BAKER AND EURQUHART INC PO BOX 61693 DURHAM, NC 27715",Independent Expenditure,CANVASSING,STEIN JOSH,Council of State,Support,"$1,133.10",,,Check,1133.1,12461.93,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,JACKSON JEFF,Council of State,Support,"$1,232.21",,,Check,1232.21,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,BAKER AMBER,House,Support,$210.00,,,Check,210.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,JEFFERS RAY,House,Support,$175.00,,,Check,175.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,JACKSON FRANCES,House,Support,$245.00,,,Check,245.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,HARRIS WESLEY,Council of State,Support,"$1,232.21",,,Check,1232.21,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,FIELDS KENDALL,County/Municipal,Support,$156.33,,,Check,156.33,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,HOLMES JESSICA,Council of State,Support,"$1,232.21",,,Check,1232.21,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,BROCKENBROUGH VALERIE,County/Municipal,Support,$156.33,,,Check,156.33,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,WINSTON BRAXTON,Council of State,Support,"$1,275.96",,,Check,1275.96,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,STEIN JOSH,Council of State,Support,"$2,054.50",,,Check,2054.5,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERRRATURE PRINTING,RIGGS ALLISON,SUPREME CT,Support,"$2,054.50",,,Check,2054.5,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,GREEN MO,Council of State,Support,"$1,232.21",,,Check,1232.21,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,BENBOW MAJORIE,House,Support,$231.00,,,Check,231.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,SANTAGUIDA CASSIDY,County/Municipal,Support,$65.63,,,Check,65.63,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,WALKER STEPHANIE,County/Municipal,Support,$65.63,,,Check,65.63,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,JONES JERRY,County/Municipal,Support,$105.00,,,Check,105.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,MERRICK TIM,County/Municipal,Support,$105.00,,,Check,105.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,JUSTICE JUDY,County/Municipal,Support,$105.00,,,Check,105.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,NORTH AMY TAYLOR,House,Support,$231.00,,,Check,231.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,COATES DAVID,County/Municipal,Support,$201.00,,,Check,201.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,BARFIELD JONATHAN,County/Municipal,Support,$65.63,,,Check,65.63,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,REECE STEPHANIE,SUPERIOR CT,Support,$90.00,,,Check,90.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,THIGPEN JEFF,County/Municipal,Support,$90.00,,,Check,90.0,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,DUKES TANNESHIA,House,Support,$157.50,,,Check,157.5,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,MURPHY MARY BETH,County/Municipal,Support,$157.50,,,Check,156.33,13440.01,CAROLINA FEDERATION,
06/20/2024,"MOXIE MEDIA 10530 SW COWAN RD VASHON ISLAND, WA 98070",Independent Expenditure,LITERATURE PRINTING,MAYS RHONDA,Senate,Support,$157.50,,,Check,157.5,13440.01,CAROLINA FEDERATION,
